nk,sk,ratio
다우쳐묻는 부인의 음성은 사뭇 높았다.,다우쳐 묻는 부인의 목소리가 사뭇 높았다.,0.21739130434782608
당신은 너무 랭정하게 말씀하셔요.,정말 냉정하게 말하네요.,0.5
내 이름이 센트 존 에어 리버즈라는것을?,내 이름이 세인트 존 에어 리버스라는 것은.,0.25
로체스터씨는 약간 당황한 표정을 지었다.,로체스터 씨가 난감한 표정을 지었다.,0.2727272727272727
사랑하는 제인한테서 그런 질문을 받다니 참으로 놀라운 일이로군.,"가장 사랑하는 제인으로부터 그런 질문을 받다니, 이상한 질문이군.",0.4722222222222222
레날씨에게서 막상 돈을 받으려는 순간에 쥴리앙은 그 희생이 너무나 큰것 같이 생각되였다. 그는 깨끗이 거절했다.,"레날 씨로부터 돈을 받기 직전, 쥘리앵은 아무래도 그 희생이 너무 크다는 생각이 들어서 그것을 깨끗이 거절했다.",0.532258064516129
그는 이것이 성공의 첫걸음임을 똑똑히 느꼈다.,그는 먼저 성공했다는 강한 느낌이 들었다.,0.6
나는 이제 텅빈 복도에 서있었다.,나는 텅 빈 복도에 내려섰다.,0.3333333333333333
네가 이걸 어데 가서 얻어왔느냐?,네가 이걸 어데서 얻었느냐?,0.2222222222222222
지혜가 있어야 용사들이 지키는 성에 쳐올라가 그들이 기대는 요새를 허물수 있다.,지혜로운 사람은 용사가 지키는 성을 공격하여 저들이 의지하는 요새를 허물어 버린다.,0.41304347826086957
그는 방아쇠를 당겼다.,그는 겨냥을 하고 권총의 방아쇠를 당겼다.,0.4782608695652174
그 사람은 초인종을 울렸다.,사나이가 초인종을 울렸다.,0.3333333333333333
당신은 옆방에 가서 여직껏 필기한 부분을 정리해주시오.,옆방으로 건너가서 지금까지 기록한 내용을 정리하도록 하시오.,0.6363636363636364
나는 우선 이렇게 말했다.,우선 나는 말했다.,0.42857142857142855
그 녀자는 원수부인을 차마 마주보고있을수 없어 곧 자리를 뜨고말았다.,그녀는 원수 부인을 보는 것을 견딜 수 없어 재빨리 자리를 피했다.,0.47368421052631576
그리하여 주 만군의 여호와께서 말씀하신다. 시온에 사는 내 백성들아 앗수르가 애급처럼 지팽이와 몽둥이를 휘둘러 너를 치더라도 두려워말라.,그러므로 주 곧 만군의 여호와께서 이렇게 말씀하셨다. 시온에 사는 내 백성아 앗시리아를 두려워하지 마라. 그가 몽둥이로 너를 때리고 이집트가 했던 것처럼 막대기로 너를 치더라도 두려워하지 마라.,0.49074074074074076
이튿날 이른아침 쥴리앙은 삐라르신부댁에 나가있었다.,이튿날 쥘리앵은 아침 일찍 피라르 신부 댁으로 갔다.,0.6206896551724138
무어 하우스에서 살겠어요.,무어 하우스에서 살 작정이에요.,0.29411764705882354
그분은 손에 키를 들고 타작마당의 곡식을 깨끗이 가려 알곡을 모아 고간에 들이고 쭉정이는 꺼지지 않는 불에 태우실것이다.,타작 마당을 깨끗게 하고 알곡을 곳간에 저장하기 위해 그분은 손에 키를 드셨다. 쭉정이는 꺼지지 않는 불에 태워 버릴 것이다.,0.5857142857142857
"나는 빵부스레기를 창가의 돌우에도, 벗나무가지우에도 뿌려놓았다. 그리고나서 나는 창문을 닫고 대답을 했다.","나는 빵 부스러기를 석조 창턱 위에 조금, 벚나무 가지 위에 조금 뿌린 다음 창문을 닫고 대답했다.",0.5423728813559322
이 예수는 집짓는 사람들 여러분에게 버림을 받았지만 집 모퉁이의 머리돌이 되신분입니다.,이 예수님은 건축자들이 버린 돌이지만 집 모퉁이의 머릿돌 이 되셨습니다.,0.4791666666666667
청춘기와 장년기의 절반을 이루 말할수 없는 불행과 무서운 고독속에 보낸후에야 비로소 나는 진실로 사랑할수 있는 사람을 찾았던거요.,"청춘과 성년기를 반은 말할 수 없는 비참한 속에서, 반은 쓸쓸한 고독 속에서 보낸 뒤에 처음으로 나는 정말 내가 사랑할 수 있는 사람을 발견했소.",0.5308641975308642
"아니, 완전히 꺼버리고말았거든.","아니, 꺼져 버렸소.",0.5882352941176471
그들의 소박하고도 친절한 대우를 받고는 그것을 마음속에 간직하였다가 정성껏 보답하는것 그들의 감정에 세심한 주의를 돌리는것이 나에게는 하나의 큰 기쁨이였다.,"그들의 소박한 친절을 받고, 조심해서 그들의 감정에 세밀한 주의를 기울이면서 그것에 응하는 것에 기쁨을 느꼈다.",0.6091954022988506
그는 자존심을 지키기 위하여 자기의 생각을 솔직히 털어놓고말았다.,자존심을 지키기 위해서 그는 생각한 바를 솔직하게 털어놓았다.,0.4444444444444444
나는 자기에게 주어진 이러한 조건을 충분히 리용했다.,나는 내게 주어진 기회를 놓치지 않았다.,0.5517241379310345
그들 다음으로는 임멜의 아들 사독이 제집앞을 보수하였다. 그 다음으로는 동문수위였던 스가니야의 아들 스마야가 보수하였다.,그 다음은 임멜의 아들 사독이 자기 집 맞은편을 보수했습니다. 그 다음은 동문의 문지기인 스가냐의 아들 스마야가 보수했습니다.,0.4
쥴리앙은 분부대로 문지기를 불러왔다.,피라르 신부의 명으로 쥘리앵은 문지기를 불러왔다.,0.5185185185185185
나는 이제 말한 그런 머리를 깨우쳐볼양으로 침대우에 벌떡 일어나 앉았다.,방금 말했듯이 두뇌를 일깨우기 위한 방법으로 나는 침대에 일어나 앉았다.,0.65
그래도 세상은 나의 이름과 나를 그 녀자와 결부시켰소.,그렇지만 사회는 내 이름과 신분을 그 여자의 그것과 결부시켰소.,0.4857142857142857
제인 에어앞으로 무슨 편지가 오지 않았어요?,제인 에어 앞으로 온 편지가 있나요?,0.375
그럴듯한 생각이였다.,현명한 권고였다.,0.5454545454545454
이런 밤에 눈덮인 골짜기에서 손님이 찾아오리라고는 꿈에도 생각지 못했던지라 나는 깜짝 놀랐다.,"눈으로 꽉 막힌 길 없는 골짜기에서 이 밤에 찾아올 사람이 있으리라곤 도시 생각도 못한 일이었으므로, 나는 깜짝 놀랐다.",0.5522388059701493
참말만 하는 입술은 길이 남아나지만 거짓말 하는 혀는 눈 깜빡할사이에 잘린다.,진실한 입술은 영원히 남지만 거짓된 혀는 곧 사라지고 만다.,0.5581395348837209
르바나의 일가 하가바의 일가 악굽의 일가,르바나와 하가바와 악굽과,0.5454545454545454
이불을 그렇게 누르지 말아.,이불을 꽉 눌러서 나를 괴롭히지는 말아.,0.5454545454545454
쥴리앙은 후작이 무료와 권태로 지친듯한 얼굴을 짓고있는것을 알아보았다.,쥘리앵은 후작이 지루해하고 있다는 걸 알아차렸다.,0.6153846153846154
당신이 갑자기 부자가 되였다는 말을 들었을 때 당신의 침착한 태도에서 나는 데마스의 죄악에서 깨끗한 마음을 보았소.,당신이 별안간 부자가 되면서 보인 그 침착한 태도 속에서 나는 당신에게 데마의 죄가 전혀 없는 알았소,0.5625
언제나 그는 전과 다름없이 매일아침 나를 자기 책상으로 부르군했다.,그러기는커녕 매일 아침 전과 다름없이 그의 책상에서 같이 공부하자고 나를 부르기까지 했다.,0.64
"그래, 당신은 나의 소원을 한사코 물리치겠다는거요?",그러면 당신은 내 말을 안 들어주겠다는 거요?,0.4642857142857143
그것이 짐승인지 사람인지 처음 보았을 때에는 누구도 알수 없었다.,"그게 무언지, 사람인지 짐승인지 처음 보아서는 알 수가 없었다.",0.5555555555555556
그는 갑자기 팔을 들어 나를 껴안았다.,그는 별안간 나를 껴안았다.,0.42857142857142855
선은 어떻게 할가 잠간 망설였으나 한시각이 급함을 생각하고 지금쯤 깊은잠에 들어있을 고모를 깨울 작정을 하였다.,선은 어찌할까 잠깐 망설이다가 한시가 급함을 생각하고 늦은 시각이나 얼른 고모님 방으로 갔다.,0.4838709677419355
그는 난로에 다가오면서 물었다.,난로 가까이로 다가오면서 그가 물었다.,0.42857142857142855
노래를 부르시는줄은 몰랐는데요.,노래를 하실 줄은 몰랐는데요.,0.23529411764705882
야곱은 이것들을 따로 한때식 떼여 종들의 손에 맡기며 앞서가 되떼와 메사이에 거리를 두라고 일렀다.,야곱은 이것들을 각각 떼로 나누어 자기 종들에게 주면서 말했습니다. 나보다 먼저 가거라. 그리고 가축 떼와 가축 떼 사이에 거리를 두어라.,0.6233766233766234
그는 자기를 쳐부신 다메섹의 신들에게제사를 지냈다. 수리 아왕실의 신들은 제 백성을 도와줄수 있었지. 그러니 나도 그 신들에게 제사를 지내야지. 그러면 도와주겠지. 이런 생각이었다. 그러나 그때문에 아하스와 온 이스라엘은 자멸하고말았다.,그는 자기를 물리친 다마스커스의 백성이 섬기던 신들에게 제물을 바쳤습니다. 그러면서 그는 아람 왕들이 섬긴 신들이 그들을 도와 주었으니 내가 그 신들에게 제물을 바치면 신들이 나도 도와 주겠지라고 생각했습니다. 그러나 그 일 때문에 아하스와 온 이스라엘은 멸망하고 말았습니다.,0.512987012987013
소원이 이루어지면 마음이 달갑다. 그래도 어리석은 사람은 나쁜 일에서 손떼기를 싫어한다.,소원을 성취하면 마음이 즐거우나 어리석은 자들은 악에서 떠나기를 싫어한다.,0.42857142857142855
그러나 나에게는 공상을 구현할만한 능력이 없어 언제나 마음속에 그려보던것과는 거리가 멀있다.,그러나 내 솜씨는 공상을 구체화시키는 데 도움이 되지 않았고 석 장 모두 마음속에서 그린 것의 퇴색한 묘사에 지나지 않았다.,0.6231884057971014
적어도 한두시간은 더 있겠어요.,적어도 한두 시간 정도는요.,0.4117647058823529
나는 당신을 감정가라고 말하려고 했소.,정열적이라고 말하려고 했어요.,0.5714285714285714
몽모랑시의 륙쌍부르공작이 루쏘의 벗인 꼬앙데씨를 빠리쪽으로 바래주러 가는 대목이 있죠.,몽모랑시에서 뤽상부르 공작이 파리로 가는 쿠앵데라는 사람을 배웅해 주었다죠.,0.6458333333333334
이렇게 지시하시였다. 가을걷이할것은 많은데 일군이 적으니 주인에게 가을걷이할 일군들을 보내달라고 부탁하라.,예수님께서 이들에게 말씀하셨습니다. 추수할 것은 많은데 일꾼이 적다. 그러므로 추수하는 주인에게 추수밭으로 일꾼을 보내 달라고 간청하여라.,0.5454545454545454
나는 말하였다.,나는 말했다.,0.25
나는 엉엉 그냥 목을 놓아 울었다.,나는 계속 큰 소리로 울었다.,0.47368421052631576
너 이스라엘의 영광이 산우에서 죽었구나 아 용사들은 쓸어졌구나.,이스라엘아 너의 지도자들이 언덕에서 죽임을 당했구나. 아 용사들이 싸움터에서 쓰러졌구나.,0.5306122448979592
사람들은 모두 두려움에 사로잡혀 하느님을 찬양하며 우리 가운데 위대한 예언자가 나타나셨다고 말하기도 하였고 또 하느님께서 자기 백성을 찾아와주셨다고 말하기도 하였다.,사람들 모두가 두려움에 휩싸였습니다. 사람들은 하나님께 영광을 돌렸습니다. 위대한 예언자가 우리 가운데 나타났다! 하나님께서 당신의 백성들을 돌보아 주셨다!,0.6413043478260869
이건 나의 구실도 아무것도 아니예요.,핑계를 대려는 것이 아녜요.,0.65
하는 인사말을 하며 지극히 공경스러운 자세로 절을 하였다.,하며 공손히 절을 하였다.,0.625
그레이스 풀이 난로에 몸을 굽히고 무엇을 남비에 끓이고있었다.,"그레이스 풀은 냄비에다 무슨 음식을 익히고 있는 모양으로, 난로 위에 몸을 굽히고 있었다.",0.56
"어디나 록음이 우거지고 꽃이 피였으며 해골같던 느릅나무, 물푸레나무, 참나무는 모두 웅장한 모습으로 변했다.","사방이 녹색으로 물들었고 꽃이 지천에 피었다. 커다란 느릅나무와 물푸레나무, 참나무의 앙상한 뼈대가 당당한 생명력을 회복했다.",0.5428571428571428
정말 그렇겠군요!,정말 그래요!,0.3333333333333333
두손으로 내 손을 잡고 쓰다듬으면서 몹시 당황하고 침울한 눈으로 나를 바라보며 말하였다.,두손으로 내 손을 잡고 쓰다듬었다. 아울러 무척 고민하는 침통한 얼굴로 나를 응시하고 있었다.,0.4230769230769231
마음이 비뚤어진 사람은 그 행실로 쓴맛을 되씹고 착한 사람은 그 행동으로 단맛을 한껏 즐긴다.,마음이 비뚤어진 사람은 행한 대로 보응을 받겠고 선한 사람도 자기 행실로 보상을 받는다.,0.40384615384615385
또 한번 빌려주시오.,다시 한 번 그렇게 해주시오.,0.5
"몇번이고 그는 제인, 행복하오?","몇번이고 그는 물었다. 행복하오, 제인?",0.36363636363636365
여호와께서 재판정에 들어서 신다. 당신 백성을 재판하시려고 자리를 잡으신다.,여호와께서 법정에 자리를 잡으셨다. 백성들을 심판하시려고 일어나셨다.,0.47619047619047616
